URN,Description,PlateID,PoleLatitude,PoleLongitude,symbol,pseudoQ,azi,OldAge,YoungAge,border,fill,psuedoQ
7260,Lena River Sediments,401,-27,134,circle,2.897,0,470,468,black,byPlateId,0.711111111
7260,Lena River Sediments,401,27,-46,circle,2.897,0,470,468,black,byPlateId,0.711111111
7261,Lena River Redbeds,401,-25,137,circle,3.421,0,470,468,black,byPlateId,0.8
7261,Lena River Redbeds,401,25,-43,circle,3.421,0,470,468,black,byPlateId,0.8
7262,High Ireby Formation,315,12,177,circle,3.552,0,470,468,black,byPlateId,0.822222222
7262,High Ireby Formation,315,-12,-3,circle,3.552,0,470,468,black,byPlateId,0.822222222
7263,Chapman Ridge Formation,101,26.9,110.1,circle,2.6743,0,472,468,black,byPlateId,0.673333333
7263,Chapman Ridge Formation,101,-26.9,-69.9,circle,2.6743,0,472,468,black,byPlateId,0.673333333
7264,Builth Volcanic Series,315,2.8,175.2,circle,4.0236,0,472,468,black,byPlateId,0.902222222
7264,Builth Volcanic Series,315,-2.8,-4.8,circle,4.0236,0,472,468,black,byPlateId,0.902222222
7265,Table Head Group,101,14.8,156.2,circle,3.4117,0,472,468,black,byPlateId,0.798422392
7265,Table Head Group,101,-14.8,-23.8,circle,3.4117,0,472,468,black,byPlateId,0.798422392
7266,Stapely Volcanic Group; Shelve Inlier,315,20,190,circle,3.0542,0,472,468,black,byPlateId,0.737777778
7266,Stapely Volcanic Group; Shelve Inlier,315,-20,10,circle,3.0542,0,472,468,black,byPlateId,0.737777778
7267,Grangegeeth Volcanics,313,22,160,circle,3.421,0,472,468,black,byPlateId,0.8
7267,Grangegeeth Volcanics,313,-22,-20,circle,3.421,0,472,468,black,byPlateId,0.8
7268,Carrock Fell Gabbro Complex,315,-17,211,circle,2.897,0,472,468,black,byPlateId,0.711111111
7268,Carrock Fell Gabbro Complex,315,17,31,circle,2.897,0,472,468,black,byPlateId,0.711111111
7269,Bisney Formation,315,3,165,circle,3.29,0,472,468,black,byPlateId,0.777777778
7269,Bisney Formation,315,-3,-15,circle,3.29,0,472,468,black,byPlateId,0.777777778
7270,Port Askaig Formation,313,17,309,circle,3.2114,0,500,440,black,byPlateId,0.764444444
7270,Port Askaig Formation,313,-17,129,circle,3.2114,0,500,440,black,byPlateId,0.764444444
7271,Antarctic gneiss,8021,14,206,circle,3.4117,0,480,460,black,byPlateId,0.798422392
7271,Antarctic gneiss,8021,-14,26,circle,3.4117,0,480,460,black,byPlateId,0.798422392
7272,Lena River Sediments,401,-23,127,circle,3.421,0,472,468,black,byPlateId,0.8
7272,Lena River Sediments,401,23,-53,circle,3.421,0,472,468,black,byPlateId,0.8
7273,Chertovsk Group,401,-23,137,circle,4.207,0,472,468,black,byPlateId,0.933333333
7273,Chertovsk Group,401,23,-43,circle,4.207,0,472,468,black,byPlateId,0.933333333
7274,Polar Urals Volcanics and Sediments,301,-10,170,circle,3.552,0,472,468,black,byPlateId,0.822222222
7274,Polar Urals Volcanics and Sediments,301,10,-10,circle,3.552,0,472,468,black,byPlateId,0.822222222
7275,Summerford Group,108,8,140,circle,3.421,0,472,468,black,byPlateId,0.8
7275,Summerford Group,108,-8,-40,circle,3.421,0,472,468,black,byPlateId,0.8
7276,Builth Volcanics and Intrusions,315,-3,4,circle,3.6437,0,472,468,black,byPlateId,0.837777778
7276,Builth Volcanics and Intrusions,315,3,-176,circle,3.6437,0,472,468,black,byPlateId,0.837777778
7277,Swedish Orthoceras Limestones,301,-5,223,circle,2.8446,0,472,468,black,byPlateId,0.702222222
7277,Swedish Orthoceras Limestones,301,5,43,circle,2.8446,0,472,468,black,byPlateId,0.702222222
7278,Stapeley Volcanic Formation,315,26.6,36.1,circle,3.9581,0,472,468,black,byPlateId,0.891111111
7278,Stapeley Volcanic Formation,315,-26.6,-143.9,circle,3.9581,0,472,468,black,byPlateId,0.891111111
7279,Uralian pillow-lavas and jaspers,402,41,265,circle,1.849,0,479,461,black,byPlateId,0.533333333
7279,Uralian pillow-lavas and jaspers,402,-41,85,circle,1.849,0,479,461,black,byPlateId,0.533333333
7280,Moyero River Sediments,401,-29.8,156.6,circle,4.0891,0,472,468,black,byPlateId,0.913333333
7280,Moyero River Sediments,401,29.8,-23.4,circle,4.0891,0,472,468,black,byPlateId,0.913333333
7281,Orthoceras Limestone,301,34.7,59.1,circle,4.1284,0,472,468,black,byPlateId,0.92
7281,Orthoceras Limestone,301,-34.7,-120.9,circle,4.1284,0,472,468,black,byPlateId,0.92
7282,Guragirskaya Formation,401,-30.9,152.7,circle,4.1808,0,472,468,black,byPlateId,0.928888889
7282,Guragirskaya Formation,401,30.9,-27.3,circle,4.1808,0,472,468,black,byPlateId,0.928888889
7283,Mweelrea Ignimbrites,313,9.9,216.4,circle,2.2551,0,472,468,black,byPlateId,0.602222222
7283,Mweelrea Ignimbrites,313,-9.9,36.4,circle,2.2551,0,472,468,black,byPlateId,0.602222222
7284,Guragir Formation,401,-30.9,152.7,circle,4.1808,0,472,468,black,byPlateId,0.928888889
7284,Guragir Formation,401,30.9,-27.3,circle,4.1808,0,472,468,black,byPlateId,0.928888889
7285,Tumblagooda Sandstone,8012,30,211,circle,3.4117,0,513,428,black,byPlateId,0.798422392
7285,Tumblagooda Sandstone,8012,-30,31,circle,3.4117,0,513,428,black,byPlateId,0.798422392
7286,Blaubeker Formation,7013,51,353,circle,2.111,0,497,445,black,byPlateId,0.577777778
7286,Blaubeker Formation,7013,-51,173,circle,2.111,0,497,445,black,byPlateId,0.577777778
7287,Vanda lamprophyre and porphyry,802,2.5,203.8,circle,3.9188,0,480,463,black,byPlateId,0.884444444
7287,Vanda lamprophyre and porphyry,802,-2.5,23.8,circle,3.9188,0,480,463,black,byPlateId,0.884444444
7288,Mayachnaya suite,402,35,258,circle,2.897,0,479,465,black,byPlateId,0.711111111
7288,Mayachnaya suite,402,-35,78,circle,2.897,0,479,465,black,byPlateId,0.711111111
7289,Lawrence Head Volcanics,108,30.9,54.9,circle,2.1765,0,476,468,black,byPlateId,0.588888889
7289,Lawrence Head Volcanics,108,-30.9,-125.1,circle,2.1765,0,476,468,black,byPlateId,0.588888889
7290,Tianjinshan and Miboshan Formations,604,31.8,326.5,circle,2.9756,0,476,468,black,byPlateId,0.724444444
7290,Tianjinshan and Miboshan Formations,604,-31.8,146.5,circle,2.9756,0,476,468,black,byPlateId,0.724444444
7291,Barrendian Basin Volcanics and Sediments,305,-58,175,circle,2.6874,0,475,470,black,byPlateId,0.675555556
7291,Barrendian Basin Volcanics and Sediments,305,58,-5,circle,2.6874,0,475,470,black,byPlateId,0.675555556
7292,Uralian basalts and jaspers,402,47,241,circle,3.683,0,475,470,black,byPlateId,0.844444444
7292,Uralian basalts and jaspers,402,-47,61,circle,3.683,0,475,470,black,byPlateId,0.844444444
7293,Gullhogen Formation,301,-18.7,234,circle,3.7092,0,475,470,black,byPlateId,0.848888889
7293,Gullhogen Formation,301,18.7,54,circle,3.7092,0,475,470,black,byPlateId,0.848888889
7294,Robert's Arm Group,101,6,140,circle,3.159,0,475,471,black,byPlateId,0.755555556
7294,Robert's Arm Group,101,-6,-40,circle,3.159,0,475,471,black,byPlateId,0.755555556
7295,Slockenray Formation; Ballantrae Ophiolite,313,12.2,298.6,circle,3.9712,0,479,468,black,byPlateId,0.893333333
7295,Slockenray Formation; Ballantrae Ophiolite,313,-12.2,118.6,circle,3.9712,0,479,468,black,byPlateId,0.893333333
7296,Swedish limestones,301,30,46,circle,4.3118,0,479,468,black,byPlateId,0.951111111
7296,Swedish limestones,301,-30,-134,circle,4.3118,0,479,468,black,byPlateId,0.951111111
7297,Swedish Orthoceras Limestones,301,18,46,circle,3.9319,0,479,468,black,byPlateId,0.886666667
7297,Swedish Orthoceras Limestones,301,-18,-134,circle,3.9319,0,479,468,black,byPlateId,0.886666667
7298,Orthoceras Limestone,301,30,55,circle,3.9188,0,479,468,black,byPlateId,0.884444444
7298,Orthoceras Limestone,301,-30,-125,circle,3.9188,0,479,468,black,byPlateId,0.884444444
7299,Hongshiya Formation,611,-38.9,235.7,circle,2.3861,0,476,472,black,byPlateId,0.624444444
7299,Hongshiya Formation,611,38.9,55.7,circle,2.3861,0,476,472,black,byPlateId,0.624444444
7300,Komstad Limestone; Scania,301,-18,224,circle,4.0236,0,476,472,black,byPlateId,0.902222222
7300,Komstad Limestone; Scania,301,18,44,circle,4.0236,0,476,472,black,byPlateId,0.902222222
7301,Komstad Limestone; Bornholm,301,-22,261,circle,3.4341,0,476,472,black,byPlateId,0.802222222
7301,Komstad Limestone; Bornholm,301,22,81,circle,3.4341,0,476,472,black,byPlateId,0.802222222
7302,Komstad Limestone; Combined,301,-19,231,circle,3.3948,0,476,472,black,byPlateId,0.795555556
7302,Komstad Limestone; Combined,301,19,51,circle,3.3948,0,476,472,black,byPlateId,0.795555556
7303,Trahagaum Formation,5011,-79,173,circle,4.076,0,488,461,black,byPlateId,0.911111111
7303,Trahagaum Formation,5011,79,-7,circle,4.076,0,488,461,black,byPlateId,0.911111111
7304,Moreton's Harbour Group,108,32.2,130,circle,2.504,0,488,461,black,byPlateId,0.644444444
7304,Moreton's Harbour Group,108,-32.2,-50,circle,2.504,0,488,461,black,byPlateId,0.644444444
7305,Sulitjelma Gabbro,301,14,180,circle,0.932,0,488,461,black,byPlateId,0.377777778
7305,Sulitjelma Gabbro,301,-14,0,circle,0.932,0,488,461,black,byPlateId,0.377777778
7306,South Urals Sediments,301,-20,75,circle,2.373,0,488,461,black,byPlateId,0.622222222
7306,South Urals Sediments,301,20,-105,circle,2.373,0,488,461,black,byPlateId,0.622222222
7307,South Urals Sediments,301,-36,55,circle,1.98,0,488,461,black,byPlateId,0.555555556
7307,South Urals Sediments,301,36,-125,circle,1.98,0,488,461,black,byPlateId,0.555555556
7308,South Urals Sediments,301,-30,64,circle,3.814,0,488,461,black,byPlateId,0.866666667
7308,South Urals Sediments,301,30,-116,circle,3.814,0,488,461,black,byPlateId,0.866666667
7309,Kundass and Volkhovsk Horizons,301,-31.4,79.8,circle,1.849,0,488,461,black,byPlateId,0.533333333
7309,Kundass and Volkhovsk Horizons,301,31.4,-100.2,circle,1.849,0,488,461,black,byPlateId,0.533333333
7310,Kundass and Volkhovsk Horizons,301,-9.5,107.3,circle,2.766,0,488,461,black,byPlateId,0.688888889
7310,Kundass and Volkhovsk Horizons,301,9.5,-72.7,circle,2.766,0,488,461,black,byPlateId,0.688888889
7311,Kundass and Volkhovsk Horizons,301,-19.1,96.2,circle,3.028,0,488,461,black,byPlateId,0.733333333
7311,Kundass and Volkhovsk Horizons,301,19.1,-83.8,circle,3.028,0,488,461,black,byPlateId,0.733333333
7312,Kuragan Group,301,-15.4,65.6,circle,3.028,0,488,461,black,byPlateId,0.733333333
7312,Kuragan Group,301,15.4,-114.4,circle,3.028,0,488,461,black,byPlateId,0.733333333
7313,Sediments,405,-34.2,193.1,circle,3.159,0,488,461,black,byPlateId,0.755555556
7313,Sediments,405,34.2,13.1,circle,3.159,0,488,461,black,byPlateId,0.755555556
7314,Basarbay allochton intrusions,402,-22,61,circle,3.159,0,488,461,black,byPlateId,0.755555556
7314,Basarbay allochton intrusions,402,22,-119,circle,3.159,0,488,461,black,byPlateId,0.755555556
7315,Duana-Karasu allochton basalts,402,9,347,circle,3.028,0,488,461,black,byPlateId,0.733333333
7315,Duana-Karasu allochton basalts,402,-9,167,circle,3.028,0,488,461,black,byPlateId,0.733333333
7316,Kupinskaya suite,301,39,200,circle,3.552,0,488,461,black,byPlateId,0.822222222
7316,Kupinskaya suite,301,-39,20,circle,3.552,0,488,461,black,byPlateId,0.822222222
7317,Upper Kulkuduk ophiolite complex,402,-54.7,126.7,circle,3.4996,0,488,461,black,byPlateId,0.813333333
7317,Upper Kulkuduk ophiolite complex,402,54.7,-53.3,circle,3.4996,0,488,461,black,byPlateId,0.813333333
7318,Middle Kulkuduk ophiolite complex,402,-66.7,54.9,circle,3.4341,0,488,461,black,byPlateId,0.802222222
7318,Middle Kulkuduk ophiolite complex,402,66.7,-125.1,circle,3.4341,0,488,461,black,byPlateId,0.802222222
7319,Lower Kulkuduk ophiolite complex,402,-22,325,circle,3.5782,0,488,461,black,byPlateId,0.826666667
7319,Lower Kulkuduk ophiolite complex,402,22,145,circle,3.5782,0,488,461,black,byPlateId,0.826666667
7320,Tolpak Cover,402,-18.1,103,circle,3.028,0,488,461,black,byPlateId,0.733333333
7320,Tolpak Cover,402,18.1,-77,circle,3.028,0,488,461,black,byPlateId,0.733333333
7321,South China sediments,611,-38.4,154.9,circle,2.8053,0,488,461,black,byPlateId,0.695555556
7321,South China sediments,611,38.4,-25.1,circle,2.8053,0,488,461,black,byPlateId,0.695555556
7322,Port Askaid Tillite,313,30,195.6,circle,3.3948,0,500,450,black,byPlateId,0.795555556
7322,Port Askaid Tillite,313,-30,15.6,circle,3.3948,0,500,450,black,byPlateId,0.795555556
7323,Ballantrae Complex,313,-11.5,26.2,circle,3.5127,0,483,467,black,byPlateId,0.815555556
7323,Ballantrae Complex,313,11.5,-153.8,circle,3.5127,0,483,467,black,byPlateId,0.815555556
7324,Moulin de Chateaupanne Formation,305,34,343,circle,3.814,0,479,472,black,byPlateId,0.866666667
7324,Moulin de Chateaupanne Formation,305,-34,163,circle,3.814,0,479,472,black,byPlateId,0.866666667
7325,Wabana and Bell Island Groups,108,33,102,circle,3.8533,0,479,472,black,byPlateId,0.873333333
7325,Wabana and Bell Island Groups,108,-33,-78,circle,3.8533,0,479,472,black,byPlateId,0.873333333
7326,Trefgarn Andesite Series,315,5,172,circle,1.98,0,479,472,black,byPlateId,0.555555556
7326,Trefgarn Andesite Series,315,-5,-8,circle,1.98,0,479,472,black,byPlateId,0.555555556
7327,Polar Urals Sediments,301,-11,174,circle,3.814,0,479,472,black,byPlateId,0.866666667
7327,Polar Urals Sediments,301,11,-6,circle,3.814,0,479,472,black,byPlateId,0.866666667
7328,Manitanyrd Group Combined,301,-7,173,circle,3.945,0,479,472,black,byPlateId,0.888888889
7328,Manitanyrd Group Combined,301,7,-7,circle,3.945,0,479,472,black,byPlateId,0.888888889
7329,Manitanyrd Group Combined,301,-2,192,circle,3.552,0,479,472,black,byPlateId,0.822222222
7329,Manitanyrd Group Combined,301,2,12,circle,3.552,0,479,472,black,byPlateId,0.822222222
7330,Manitanyrd Group Combined,301,-5,156,circle,3.683,0,479,472,black,byPlateId,0.844444444
7330,Manitanyrd Group Combined,301,5,-24,circle,3.683,0,479,472,black,byPlateId,0.844444444
7331,Manitanyrd Group Combined,301,-2,187,circle,3.29,0,479,472,black,byPlateId,0.777777778
7331,Manitanyrd Group Combined,301,2,7,circle,3.29,0,479,472,black,byPlateId,0.777777778
7332,Manitanyrd Group Combined,301,11,188,circle,3.421,0,479,472,black,byPlateId,0.8
7332,Manitanyrd Group Combined,301,-11,8,circle,3.421,0,479,472,black,byPlateId,0.8
7333,Manitanyrd Group Combined,301,-1,179,circle,2.766,0,479,472,black,byPlateId,0.688888889
7333,Manitanyrd Group Combined,301,1,-1,circle,2.766,0,479,472,black,byPlateId,0.688888889
7334,Toguzak-Ayatskaya suite,402,39,215,circle,3.29,0,479,472,black,byPlateId,0.777777778
7334,Toguzak-Ayatskaya suite,402,-39,35,circle,3.29,0,479,472,black,byPlateId,0.777777778
7335,Garshinskaya suite,402,29,275,circle,2.242,0,479,472,black,byPlateId,0.6
7335,Garshinskaya suite,402,-29,95,circle,2.242,0,479,472,black,byPlateId,0.6
7336,Garshinskaya suite,402,22.5,246.3,circle,3.421,0,479,472,black,byPlateId,0.8
7336,Garshinskaya suite,402,-22.5,66.3,circle,3.421,0,479,472,black,byPlateId,0.8
7337,Moyero River Sediments,401,-33.9,151.7,circle,4.3118,0,479,472,black,byPlateId,0.951111111
7337,Moyero River Sediments,401,33.9,-28.3,circle,4.3118,0,479,472,black,byPlateId,0.951111111
7338,ZebrakñTocn?k Pillow Lava,305,11.9,345.2,circle,3.1197,0,479,472,black,byPlateId,0.748888889
7338,ZebrakñTocn?k Pillow Lava,305,-11.9,165.2,circle,3.1197,0,479,472,black,byPlateId,0.748888889
7339,Klabava Formation Mineralized Layers,305,61.3,271.9,circle,3.7485,0,479,472,black,byPlateId,0.855555556
7339,Klabava Formation Mineralized Layers,305,-61.3,91.9,circle,3.7485,0,479,472,black,byPlateId,0.855555556
7340,Pont-Rean Formation,305,28.3,331.4,circle,3.7485,0,485,470,black,byPlateId,0.855555556
7340,Pont-Rean Formation,305,-28.3,151.4,circle,3.7485,0,485,470,black,byPlateId,0.855555556
7341,Moshaneng Dolerites; site JP11,301,31,55.4,circle,4.3511,0,485,470,black,byPlateId,0.957777778
7341,Moshaneng Dolerites; site JP11,301,-31,-124.6,circle,4.3511,0,485,470,black,byPlateId,0.957777778
7342,Younger Gabbros; Aberdeenshire,313,11,189,circle,3.4734,0,491,465,black,byPlateId,0.808888889
7342,Younger Gabbros; Aberdeenshire,313,-11,9,circle,3.4734,0,491,465,black,byPlateId,0.808888889
7343,Saxothuringian Ignimbrites,305,-24,187,circle,3.0804,0,480,476,black,byPlateId,0.742222222
7343,Saxothuringian Ignimbrites,305,24,7,circle,3.0804,0,480,476,black,byPlateId,0.742222222
7344,Treffgarne Volcanic Formation,315,56,306,circle,3.8795,0,482,475,black,byPlateId,0.877777778
7344,Treffgarne Volcanic Formation,315,-56,126,circle,3.8795,0,482,475,black,byPlateId,0.877777778
7345,Teall Nunatak,802,11,201,circle,3.6568,0,483,475,black,byPlateId,0.84
7345,Teall Nunatak,802,-11,21,circle,3.6568,0,483,475,black,byPlateId,0.84
7346,Tourmakeady Volcanic succession,313,31,169,circle,4.0498,0,488,472,black,byPlateId,0.906666667
7346,Tourmakeady Volcanic succession,313,-31,-11,circle,4.0498,0,488,472,black,byPlateId,0.906666667
7347,Graafwater Formation,7014,28,14,circle,3.421,0,488,472,black,byPlateId,0.8
7347,Graafwater Formation,7014,-28,-166,circle,3.421,0,488,472,black,byPlateId,0.8
7348,Martinsburg Formation,101,35.8,159.8,circle,2.8184,0,488,472,black,byPlateId,0.697777778
7348,Martinsburg Formation,101,-35.8,-20.2,circle,2.8184,0,488,472,black,byPlateId,0.697777778
7349,Walli and Mt Pleasant Andesites,1853,12.2,183.3,circle,3.1983,0,488,472,black,byPlateId,0.762222222
7349,Walli and Mt Pleasant Andesites,1853,-12.2,3.3,circle,3.1983,0,488,472,black,byPlateId,0.762222222
7350,Wooltana Volcanics,8013,36,87,circle,1.325,0,510,450,black,byPlateId,0.444444444
7350,Wooltana Volcanics,8013,-36,-93,circle,1.325,0,510,450,black,byPlateId,0.444444444
7351,Merinjina Tillite,8013,1,245,circle,2.897,0,510,450,black,byPlateId,0.711111111
7351,Merinjina Tillite,8013,-1,65,circle,2.897,0,510,450,black,byPlateId,0.711111111
7352,Ordovician sediments,305,48.1,271.8,circle,4.1153,0,488,472,black,byPlateId,0.917777778
7352,Ordovician sediments,305,-48.1,91.8,circle,4.1153,0,488,472,black,byPlateId,0.917777778
7353,La Meilleraie Formation,305,15,110,circle,2.766,0,488,472,black,byPlateId,0.688888889
7353,La Meilleraie Formation,305,-15,-70,circle,2.766,0,488,472,black,byPlateId,0.688888889
7354,St.George Group,101,17.5,152.3,circle,4.0367,0,488,472,black,byPlateId,0.904444444
7354,St.George Group,101,-17.5,-27.7,circle,4.0367,0,488,472,black,byPlateId,0.904444444
7355,Jinduckin Formation,8011,15.7,209.5,circle,1.9014,0,488,472,black,byPlateId,0.542222222
7355,Jinduckin Formation,8011,-15.7,29.5,circle,1.9014,0,488,472,black,byPlateId,0.542222222
7356,Jinduckin Formation,8011,13,205,circle,2.897,0,488,472,black,byPlateId,0.711111111
7356,Jinduckin Formation,8011,-13,25,circle,2.897,0,488,472,black,byPlateId,0.711111111
7357,St.George Group; Port-aux-Port,101,30,119,circle,4.2725,0,488,472,black,byPlateId,0.944444444
7357,St.George Group; Port-aux-Port,101,-30,-61,circle,4.2725,0,488,472,black,byPlateId,0.944444444
7358,St.George Group; Port Norman,101,28.2,126.3,circle,3.683,0,488,472,black,byPlateId,0.844444444
7358,St.George Group; Port Norman,101,-28.2,-53.7,circle,3.683,0,488,472,black,byPlateId,0.844444444
7359,Fishguard Volcanic Series,315,2,119,circle,1.325,0,488,472,black,byPlateId,0.444444444
7359,Fishguard Volcanic Series,315,-2,-61,circle,1.325,0,488,472,black,byPlateId,0.444444444
7360,St. George Group,101,26,126,circle,3.6961,0,488,472,black,byPlateId,0.846666667
7360,St. George Group,101,-26,-54,circle,3.6961,0,488,472,black,byPlateId,0.846666667
7361,Redbeds and Diabases,305,9,48,circle,2.766,0,488,472,black,byPlateId,0.688888889
7361,Redbeds and Diabases,305,-9,-132,circle,2.766,0,488,472,black,byPlateId,0.688888889
7362,Oolitic ores,305,16,179,circle,3.4117,0,488,472,black,byPlateId,0.798422392
7362,Oolitic ores,305,-16,-1,circle,3.4117,0,488,472,black,byPlateId,0.798422392
7363,Krusne Hory layers,305,13,72,circle,3.4117,0,488,472,black,byPlateId,0.798422392
7363,Krusne Hory layers,305,-13,-108,circle,3.4117,0,488,472,black,byPlateId,0.798422392
7364,Oolitic ores,305,21,74,circle,3.4117,0,488,472,black,byPlateId,0.798422392
7364,Oolitic ores,305,-21,-106,circle,3.4117,0,488,472,black,byPlateId,0.798422392
7365,St.Petersburg Region Sediments,301,34,135,circle,2.504,0,488,472,black,byPlateId,0.644444444
7365,St.Petersburg Region Sediments,301,-34,-45,circle,2.504,0,488,472,black,byPlateId,0.644444444
7366,Ustkutsk Group,401,-42,131,circle,3.028,0,488,472,black,byPlateId,0.733333333
7366,Ustkutsk Group,401,42,-49,circle,3.028,0,488,472,black,byPlateId,0.733333333
7367,Ustkutsk and Kazimirovsk Groups,401,-41,123,circle,2.897,0,488,472,black,byPlateId,0.711111111
7367,Ustkutsk and Kazimirovsk Groups,401,41,-57,circle,2.897,0,488,472,black,byPlateId,0.711111111
7368,Ustkutsk Group,401,-34,155,circle,4.076,0,488,472,black,byPlateId,0.911111111
7368,Ustkutsk Group,401,34,-25,circle,4.076,0,488,472,black,byPlateId,0.911111111
7369,Ustkutsk Group,401,-42,128,circle,3.552,0,488,472,black,byPlateId,0.822222222
7369,Ustkutsk Group,401,42,-52,circle,3.552,0,488,472,black,byPlateId,0.822222222
7370,Ustkutsk Group,401,-38,144,circle,3.552,0,488,472,black,byPlateId,0.822222222
7370,Ustkutsk Group,401,38,-36,circle,3.552,0,488,472,black,byPlateId,0.822222222
7371,Ustkutsk Group,401,-41,122,circle,3.814,0,488,472,black,byPlateId,0.866666667
7371,Ustkutsk Group,401,41,-58,circle,3.814,0,488,472,black,byPlateId,0.866666667
7372,Ustkutsk Group Combined,401,-40,138,circle,2.897,0,488,472,black,byPlateId,0.711111111
7372,Ustkutsk Group Combined,401,40,-42,circle,2.897,0,488,472,black,byPlateId,0.711111111
7373,Kurachan Group,301,-14,96,circle,2.766,0,488,472,black,byPlateId,0.688888889
7373,Kurachan Group,301,14,-84,circle,2.766,0,488,472,black,byPlateId,0.688888889
7374,Moyero River Sediments,401,-37,155,circle,4.207,0,488,472,black,byPlateId,0.933333333
7374,Moyero River Sediments,401,37,-25,circle,4.207,0,488,472,black,byPlateId,0.933333333
7375,Narva and Popovka River Sediments,301,37,137,circle,3.552,0,488,472,black,byPlateId,0.822222222
7375,Narva and Popovka River Sediments,301,-37,-43,circle,3.552,0,488,472,black,byPlateId,0.822222222
7376,Narva and Popovka River,301,-13,133,circle,2.111,0,488,472,black,byPlateId,0.577777778
7376,Narva and Popovka River,301,13,-47,circle,2.111,0,488,472,black,byPlateId,0.577777778
7377,Moreton's Harbour Group,101,29,135,circle,3.7485,0,488,472,black,byPlateId,0.855555556
7377,Moreton's Harbour Group,101,-29,-45,circle,3.7485,0,488,472,black,byPlateId,0.855555556
7378,St.George Group; Port-au-Port,101,21,138,circle,3.6699,0,488,472,black,byPlateId,0.842222222
7378,St.George Group; Port-au-Port,101,-21,-42,circle,3.6699,0,488,472,black,byPlateId,0.842222222
7379,Krushnogorsky beds,305,47.6,246.8,circle,3.6961,0,488,472,black,byPlateId,0.846666667
7379,Krushnogorsky beds,305,-47.6,66.8,circle,3.6961,0,488,472,black,byPlateId,0.846666667
7380,Krushnogorsky beds,305,49.9,267.9,circle,3.9712,0,488,472,black,byPlateId,0.893333333
7380,Krushnogorsky beds,305,-49.9,87.9,circle,3.9712,0,488,472,black,byPlateId,0.893333333
7381,Puna Oriental-Famatina Rocks,202,21.8,178.7,circle,3.814,0,488,472,black,byPlateId,0.866666667
7381,Puna Oriental-Famatina Rocks,202,-21.8,-1.3,circle,3.814,0,488,472,black,byPlateId,0.866666667
7382,Lower Ordovician Limestones,604,-37.4,144.3,circle,3.3948,0,488,472,black,byPlateId,0.795555556
7382,Lower Ordovician Limestones,604,37.4,-35.7,circle,3.3948,0,488,472,black,byPlateId,0.795555556
7383,Tarim sediments,5012,-20.4,180.6,circle,2.8839,0,488,472,black,byPlateId,0.708888889
7383,Tarim sediments,5012,20.4,0.6,circle,2.8839,0,488,472,black,byPlateId,0.708888889
7384,Surinsk Formation,401,-42.2,128.1,circle,3.8402,0,488,472,black,byPlateId,0.871111111
7384,Surinsk Formation,401,42.2,-51.9,circle,3.8402,0,488,472,black,byPlateId,0.871111111
7385,Smirnov Formation and Dykes,401,-44,129.6,circle,3.7223,0,488,472,black,byPlateId,0.851111111
7385,Smirnov Formation and Dykes,401,44,-50.4,circle,3.7223,0,488,472,black,byPlateId,0.851111111
7386,Chingiz Range Ordovician Sediments,402,-43.9,127.8,circle,2.6612,0,488,472,black,byPlateId,0.671111111
7386,Chingiz Range Ordovician Sediments,402,43.9,-52.2,circle,2.6612,0,488,472,black,byPlateId,0.671111111
7387,Gnowangerup-Frased Dykes,8013,46,229.6,circle,3.8664,0,500,460,black,byPlateId,0.875555556
7387,Gnowangerup-Frased Dykes,8013,-46,49.6,circle,3.8664,0,500,460,black,byPlateId,0.875555556
7388,Cambro-Ordovician Sediments,604,28.8,310.9,circle,3.2245,0,501,461,black,byPlateId,0.766666667
7388,Cambro-Ordovician Sediments,604,-28.8,130.9,circle,3.2245,0,501,461,black,byPlateId,0.766666667
7389,Rocky Mountains Limestone,124,24.3,141,circle,2.9756,0,505,458,black,byPlateId,0.724444444
7389,Rocky Mountains Limestone,124,-24.3,-39,circle,2.9756,0,505,458,black,byPlateId,0.724444444
7390,Cap de la Chevre Formation,305,33.7,313.2,circle,3.159,0,488,475,black,byPlateId,0.755555556
7390,Cap de la Chevre Formation,305,-33.7,133.2,circle,3.159,0,488,475,black,byPlateId,0.755555556
7391,Ivan-Gorod Sediments,301,33,137,circle,3.683,0,488,479,black,byPlateId,0.844444444
7391,Ivan-Gorod Sediments,301,-33,-43,circle,3.683,0,488,479,black,byPlateId,0.844444444
7392,St.Petersburg Region Sediments,301,42,162,circle,3.159,0,488,479,black,byPlateId,0.755555556
7392,St.Petersburg Region Sediments,301,-42,-18,circle,3.159,0,488,479,black,byPlateId,0.755555556
7393,Ustkutsk Group,401,-41,122,circle,3.814,0,488,479,black,byPlateId,0.866666667
7393,Ustkutsk Group,401,41,-58,circle,3.814,0,488,479,black,byPlateId,0.866666667
7394,Alakit River Limestones,401,-42,134,circle,3.945,0,488,479,black,byPlateId,0.888888889
7394,Alakit River Limestones,401,42,-46,circle,3.945,0,488,479,black,byPlateId,0.888888889
7395,South Urals Sediments,301,31,164,circle,3.814,0,488,479,black,byPlateId,0.866666667
7395,South Urals Sediments,301,-31,-16,circle,3.814,0,488,479,black,byPlateId,0.866666667
7396,South Urals Sediments,301,31,162,circle,3.028,0,488,479,black,byPlateId,0.733333333
7396,South Urals Sediments,301,-31,-18,circle,3.028,0,488,479,black,byPlateId,0.733333333
