URN,Label,PlateID,erlat,erlon,Symbol,Size,Azimuth,Time,Time,Border Color,Fill Color
0,{elevation}ft {formation},0,-16,37.46,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-16,39.54,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-15,-53.79,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-15,-52.76,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-15,-49.66,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-15,-8.28,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-15,6.21,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-15,35.17,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-15,36.21,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-15,37.24,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-15,40.34,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-15,49.66,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-14,-54.15,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-14,-53.12,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-14,-51.06,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,-14,6.7,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-14,7.74,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-14,37.65,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-14,53.12,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-13,-51.79,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-13,-10.77,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,-13,4.62,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-13,7.69,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-13,13.85,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-13,21.03,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-13,36.41,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-13,38.46,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-13,40.51,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-13,42.56,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-13,46.67,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-13,47.69,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-12,-52.16,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-12,-2.05,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-12,7.16,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-12,12.27,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-12,13.3,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-12,14.32,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-12,31.7,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-12,32.73,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-12,35.8,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-12,36.82,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-12,38.86,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-12,39.89,square,1,0,100.0,100.0,#9bdff7,#9bdff7
0,{elevation}ft {formation},0,-12,41.93,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-12,43.98,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-12,50.11,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-11,-0.51,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-11,11.73,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-11,13.77,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-11,14.79,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-11,32.12,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-11,33.14,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-11,35.18,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-11,37.22,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-11,38.24,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-11,39.26,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-11,40.28,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-11,45.38,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-11,46.4,square,1,0,100.0,100.0,#9bdff7,#9bdff7
0,{elevation}ft {formation},0,-11,47.42,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-11,48.44,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-11,49.46,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-11,50.48,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-11,51.5,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-10,-55.27,square,1,0,100.0,100.0,#2d9cd0,#2d9cd0
0,{elevation}ft {formation},0,-10,-54.25,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-10,-52.23,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-10,-17.75,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-10,-16.73,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-10,-0.51,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-10,19.77,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-10,31.94,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-10,32.96,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-10,42.08,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-10,43.1,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-10,44.11,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-10,47.15,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-10,48.17,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-10,49.18,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-9,-55.62,square,1,0,100.0,100.0,#2d9cd0,#2d9cd0
0,{elevation}ft {formation},0,-9,-52.58,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-9,-51.57,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-9,30.34,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-9,32.36,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-9,41.46,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-9,42.47,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-9,47.53,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-9,49.55,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-8,-52.58,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-8,-50.56,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-8,-36.4,square,1,0,100.0,100.0,#89592a,#89592a
0,{elevation}ft {formation},0,-8,-24.27,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-8,0.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-8,2.02,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-8,23.26,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-8,26.29,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-8,32.36,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-8,39.44,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,-8,42.47,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-8,43.48,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-8,45.51,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-7,-12.61,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,-7,-11.6,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,-7,3.53,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,-7,25.71,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-7,37.82,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-7,40.84,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-7,42.86,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-7,43.87,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-7,44.87,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-6,-14.08,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,-6,4.02,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,-6,18.1,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-6,20.11,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-6,44.25,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-6,45.25,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-5,-50.64,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-5,23.57,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-5,35.6,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-5,37.6,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-5,40.61,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-5,44.62,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-5,46.63,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-4,-50.64,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-4,-49.64,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-4,21.56,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-4,22.56,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-4,23.57,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-4,36.6,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-4,37.6,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,-4,40.61,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-4,42.62,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-4,43.62,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-4,44.62,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-4,45.63,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-3,-3.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-3,23.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-3,38.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-3,41.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-3,42.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-3,43.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,-2,-48.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-2,-3.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-2,-2.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-2,-1.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-2,0.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-2,3.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-2,20.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-2,24.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-2,38.0,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,-2,39.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-2,41.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-2,42.0,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,-2,43.0,square,1,0,100.0,100.0,#9bdff7,#9bdff7
0,{elevation}ft {formation},0,-1,-57.0,square,1,0,100.0,100.0,#9bdff7,#9bdff7
0,{elevation}ft {formation},0,-1,-56.0,square,1,0,100.0,100.0,#65d8eb,#65d8eb
0,{elevation}ft {formation},0,-1,-55.0,square,1,0,100.0,100.0,#9bdff7,#9bdff7
0,{elevation}ft {formation},0,-1,-51.0,square,1,0,100.0,100.0,#bfb5a6,#bfb5a6
0,{elevation}ft {formation},0,-1,-3.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,-1,3.0,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,-1,29.0,square,1,0,100.0,100.0,#89592a,#89592a
0,{elevation}ft {formation},0,-1,38.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-1,39.0,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,-1,40.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,-1,41.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,0,-58.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,0,-57.0,square,1,0,100.0,100.0,#2d9cd0,#2d9cd0
0,{elevation}ft {formation},0,0,-49.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,0,-47.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,0,-46.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,0,0.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,0,7.0,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,0,37.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,0,40.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,0,41.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,0,42.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,0,43.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,0,46.0,square,1,0,100.0,100.0,#2d9cd0,#2d9cd0
0,{elevation}ft {formation},0,1,-48.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,1,-47.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,1,-46.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,1,-45.0,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,1,-44.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,1,0.0,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,1,4.0,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,1,27.0,square,1,0,100.0,100.0,#89592a,#89592a
0,{elevation}ft {formation},0,1,35.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,1,36.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,1,41.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,1,43.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,1,44.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,2,-60.0,square,1,0,100.0,100.0,#dfac7a,#dfac7a
0,{elevation}ft {formation},0,2,-47.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,2,-29.0,square,1,0,100.0,100.0,#2d9cd0,#2d9cd0
0,{elevation}ft {formation},0,2,-5.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,2,-4.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,2,-3.0,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,2,0.0,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,2,6.0,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,2,7.0,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,2,26.0,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,2,27.0,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,2,28.0,square,1,0,100.0,100.0,#dfac7a,#dfac7a
0,{elevation}ft {formation},0,2,35.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,2,38.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,2,39.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,2,41.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,2,42.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,2,43.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,2,44.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,3,-60.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,3,-47.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,3,-46.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,3,-36.0,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,3,-2.0,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,3,0.0,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,3,24.0,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,3,27.0,square,1,0,100.0,100.0,#89592a,#89592a
0,{elevation}ft {formation},0,3,28.0,square,1,0,100.0,100.0,#dfac7a,#dfac7a
0,{elevation}ft {formation},0,3,37.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,3,38.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,3,39.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,3,41.0,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,3,42.0,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,3,43.0,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,3,44.0,square,1,0,100.0,100.0,#9bdff7,#9bdff7
0,{elevation}ft {formation},0,4,-60.67,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,4,-58.66,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,4,-57.66,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,4,-4.51,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,4,8.52,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,4,20.56,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,4,21.56,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,4,22.56,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,4,23.57,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,4,24.57,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,4,27.58,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,4,32.59,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,4,37.6,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,4,38.61,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,4,40.61,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,4,41.62,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,4,42.62,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,5,-58.66,square,1,0,100.0,100.0,#2d9cd0,#2d9cd0
0,{elevation}ft {formation},0,5,-2.51,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,5,10.53,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,5,21.56,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,5,29.58,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,5,30.58,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,5,32.59,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,5,33.59,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,5,35.6,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,5,38.61,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,5,39.61,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,5,40.61,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,5,41.62,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,5,119.83,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,6,-61.34,square,1,0,100.0,100.0,#65d8eb,#65d8eb
0,{elevation}ft {formation},0,6,-60.34,square,1,0,100.0,100.0,#50c4f2,#50c4f2
0,{elevation}ft {formation},0,6,-59.33,square,1,0,100.0,100.0,#8edcf7,#8edcf7
0,{elevation}ft {formation},0,6,-25.14,square,1,0,100.0,100.0,#091a2d,#091a2d
0,{elevation}ft {formation},0,6,27.15,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,6,28.16,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,6,30.17,square,1,0,100.0,100.0,#4f8356,#4f8356
0,{elevation}ft {formation},0,6,32.18,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
0,{elevation}ft {formation},0,6,36.2,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,6,40.22,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,6,41.23,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,6,122.68,square,1,0,100.0,100.0,#dfac7a,#dfac7a
0,{elevation}ft {formation},0,7,-61.01,square,1,0,100.0,100.0,#65d8eb,#65d8eb
0,{elevation}ft {formation},0,7,-21.68,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,7,-3.53,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,7,-2.52,square,1,0,100.0,100.0,#2b462f,#2b462f
0,{elevation}ft {formation},0,7,23.7,square,1,0,100.0,100.0,#9fe0f7,#9fe0f7
0,{elevation}ft {formation},0,7,24.71,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,7,26.72,square,1,0,100.0,100.0,#a3e1f7,#a3e1f7
0,{elevation}ft {formation},0,7,27.73,square,1,0,100.0,100.0,#a8e2f7,#a8e2f7
