URN,Label,PlateID,latitude,longitude,Symbol,Size,Azimuth,start_time,end_time,Border Color,Fill Color,alpha
47090,Basalt,401,69.1,98.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47102,Basalt,401,68.5,94.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47103,Basalt,103,68.1,168.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47105,Basalt,401,63.9,131.9,circle,1.5,0,252.2,237,none,byGeoAge,1
47109,Basalt,401,67.1,96.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47114,Basalt,401,66.6,92,circle,1.5,0,252.2,237,none,byGeoAge,1
47115,Basalt,401,63.1,113.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47119,Basalt,401,69.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47121,Basalt,401,61.8,103,circle,1.5,0,252.2,237,none,byGeoAge,1
47125,Basalt,401,69.2,87.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47137,Basalt,401,50.2,107.6,circle,1.5,0,252.2,237,none,byGeoAge,1
47138,Basalt,401,64.2,130.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47139,Basalt,401,70.2,96,circle,1.5,0,252.2,237,none,byGeoAge,1
45575,Basalt,101,38.2,-78.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45680,Basalt,501,34.4,73.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45703,Basalt,307,39,22,circle,1.5,0,252.2,237,none,byGeoAge,1
45889,Basalt,501,34.4,74.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45891,Basalt,501,33,75.9,circle,1.5,0,252.2,237,none,byGeoAge,1
45929,Basalt,506,36,60.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46075,Basalt,103,63.6,-171.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46268,Basalt,612,30,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46269,Basalt,612,30.4,99.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46278,Basalt,612,29.6,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46489,Basalt,612,31.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46562,Basalt,612,30.2,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46563,Basalt,612,30.9,99,circle,1.5,0,252.2,237,none,byGeoAge,1
46565,Basalt,612,31.3,99.1,circle,1.5,0,252.2,237,none,byGeoAge,1
46816,Basalt,401,70.5,90,circle,1.5,0,252.2,237,none,byGeoAge,1
46817,Basalt,401,71.8,102.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46818,Basalt,401,70.9,101.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46819,Basalt,401,70.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46820,Basalt,401,74.4,97.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46821,Basalt,401,74.5,105.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46822,Basalt,401,74.9,101,circle,1.5,0,252.2,237,none,byGeoAge,1
46826,Basalt,401,73.8,94.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46827,Basalt,401,70.6,93.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46836,Basalt,402,44.6,77.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46838,Basalt,301,63.8,61.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46843,Basalt,402,62.8,65.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46847,Basalt,401,61.2,73,circle,1.5,0,252.2,237,none,byGeoAge,1
46848,Basalt,402,54.7,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46852,Basalt,301,57.8,62.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46858,Basalt,402,57.4,65.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46860,Basalt,401,60.7,76.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46865,Basalt,301,59.5,62.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46867,Basalt,401,66.9,70,circle,1.5,0,252.2,237,none,byGeoAge,1
46870,Basalt,401,54.7,87.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46874,Basalt,402,63.5,65.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46880,Basalt,402,62.4,66.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46891,Basalt,402,61.8,63.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46893,Basalt,402,55.2,62.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46898,Basalt,402,62.3,66,circle,1.5,0,252.2,237,none,byGeoAge,1
46899,Basalt,301,57.3,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46900,Basalt,401,73,82.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46901,Basalt,402,64.2,66.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46904,Basalt,301,62.4,60.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46905,Basalt,402,57.5,74,circle,1.5,0,252.2,237,none,byGeoAge,1
46918,Basalt,401,55.6,77.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46931,Basalt,402,52.6,64.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46944,Basalt,402,59.9,63.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46951,Basalt,402,58.6,67.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46954,Basalt,402,54.4,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46963,Basalt,402,61.4,63.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46970,Basalt,402,63.8,67.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46976,Basalt,301,56.3,62.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46992,Basalt,402,60.1,65.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46995,Basalt,402,53.8,66.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46998,Basalt,402,52.9,66,circle,1.5,0,252.2,237,none,byGeoAge,1
47018,Basalt,401,55.5,78.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47026,Basalt,401,69.8,88,circle,1.5,0,252.2,237,none,byGeoAge,1
47029,Basalt,401,63,94.7,circle,1.5,0,252.2,237,none,byGeoAge,1
47033,Basalt,401,62.5,94.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47040,Basalt,401,67.5,90,circle,1.5,0,252.2,237,none,byGeoAge,1
47041,Basalt,401,50.8,107.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47042,Basalt,401,65.3,90.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47060,Basalt,401,69.5,90.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47061,Basalt,401,68.4,90.7,circle,1.5,0,252.2,237,none,byGeoAge,1
47064,Basalt,401,58.9,97,circle,1.5,0,252.2,237,none,byGeoAge,1
47068,Basalt,103,67.8,167.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47069,Basalt,401,63.7,133.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47072,Basalt,401,63.7,130,circle,1.5,0,252.2,237,none,byGeoAge,1
47081,Basalt,401,68.4,129.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47087,Basalt,401,66.8,100.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47088,Basalt,103,68.2,166,circle,1.5,0,252.2,237,none,byGeoAge,1
47089,Basalt,401,63.8,95.7,circle,1.5,0,252.2,237,none,byGeoAge,1
47090,Basalt,401,69.1,98.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47102,Basalt,401,68.5,94.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47103,Basalt,103,68.1,168.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47105,Basalt,401,63.9,131.9,circle,1.5,0,252.2,237,none,byGeoAge,1
47109,Basalt,401,67.1,96.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47114,Basalt,401,66.6,92,circle,1.5,0,252.2,237,none,byGeoAge,1
47115,Basalt,401,63.1,113.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47119,Basalt,401,69.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47121,Basalt,401,61.8,103,circle,1.5,0,252.2,237,none,byGeoAge,1
47125,Basalt,401,69.2,87.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47137,Basalt,401,50.2,107.6,circle,1.5,0,252.2,237,none,byGeoAge,1
47138,Basalt,401,64.2,130.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47139,Basalt,401,70.2,96,circle,1.5,0,252.2,237,none,byGeoAge,1
45575,Basalt,101,38.2,-78.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45680,Basalt,501,34.4,73.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45703,Basalt,307,39,22,circle,1.5,0,252.2,237,none,byGeoAge,1
45889,Basalt,501,34.4,74.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45891,Basalt,501,33,75.9,circle,1.5,0,252.2,237,none,byGeoAge,1
45929,Basalt,506,36,60.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46075,Basalt,103,63.6,-171.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46268,Basalt,612,30,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46269,Basalt,612,30.4,99.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46278,Basalt,612,29.6,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46489,Basalt,612,31.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46562,Basalt,612,30.2,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46563,Basalt,612,30.9,99,circle,1.5,0,252.2,237,none,byGeoAge,1
46565,Basalt,612,31.3,99.1,circle,1.5,0,252.2,237,none,byGeoAge,1
46816,Basalt,401,70.5,90,circle,1.5,0,252.2,237,none,byGeoAge,1
46817,Basalt,401,71.8,102.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46818,Basalt,401,70.9,101.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46819,Basalt,401,70.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46820,Basalt,401,74.4,97.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46821,Basalt,401,74.5,105.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46822,Basalt,401,74.9,101,circle,1.5,0,252.2,237,none,byGeoAge,1
46826,Basalt,401,73.8,94.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46827,Basalt,401,70.6,93.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46836,Basalt,402,44.6,77.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46838,Basalt,301,63.8,61.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46843,Basalt,402,62.8,65.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46847,Basalt,401,61.2,73,circle,1.5,0,252.2,237,none,byGeoAge,1
46848,Basalt,402,54.7,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46852,Basalt,301,57.8,62.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46858,Basalt,402,57.4,65.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46860,Basalt,401,60.7,76.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46865,Basalt,301,59.5,62.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46867,Basalt,401,66.9,70,circle,1.5,0,252.2,237,none,byGeoAge,1
46870,Basalt,401,54.7,87.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46874,Basalt,402,63.5,65.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46880,Basalt,402,62.4,66.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46891,Basalt,402,61.8,63.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46893,Basalt,402,55.2,62.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46898,Basalt,402,62.3,66,circle,1.5,0,252.2,237,none,byGeoAge,1
46899,Basalt,301,57.3,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46900,Basalt,401,73,82.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46901,Basalt,402,64.2,66.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46904,Basalt,301,62.4,60.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46905,Basalt,402,57.5,74,circle,1.5,0,252.2,237,none,byGeoAge,1
46918,Basalt,401,55.6,77.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46931,Basalt,402,52.6,64.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46944,Basalt,402,59.9,63.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46951,Basalt,402,58.6,67.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46954,Basalt,402,54.4,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46963,Basalt,402,61.4,63.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46970,Basalt,402,63.8,67.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46976,Basalt,301,56.3,62.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46992,Basalt,402,60.1,65.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46995,Basalt,402,53.8,66.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46998,Basalt,402,52.9,66,circle,1.5,0,252.2,237,none,byGeoAge,1
47018,Basalt,401,55.5,78.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47026,Basalt,401,69.8,88,circle,1.5,0,252.2,237,none,byGeoAge,1
47029,Basalt,401,63,94.7,circle,1.5,0,252.2,237,none,byGeoAge,1
47033,Basalt,401,62.5,94.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47040,Basalt,401,67.5,90,circle,1.5,0,252.2,237,none,byGeoAge,1
47041,Basalt,401,50.8,107.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47042,Basalt,401,65.3,90.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47060,Basalt,401,69.5,90.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47061,Basalt,401,68.4,90.7,circle,1.5,0,252.2,237,none,byGeoAge,1
47064,Basalt,401,58.9,97,circle,1.5,0,252.2,237,none,byGeoAge,1
47068,Basalt,103,67.8,167.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47069,Basalt,401,63.7,133.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47072,Basalt,401,63.7,130,circle,1.5,0,252.2,237,none,byGeoAge,1
47081,Basalt,401,68.4,129.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47087,Basalt,401,66.8,100.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47088,Basalt,103,68.2,166,circle,1.5,0,252.2,237,none,byGeoAge,1
47089,Basalt,401,63.8,95.7,circle,1.5,0,252.2,237,none,byGeoAge,1
47090,Basalt,401,69.1,98.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47102,Basalt,401,68.5,94.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47103,Basalt,103,68.1,168.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47105,Basalt,401,63.9,131.9,circle,1.5,0,252.2,237,none,byGeoAge,1
47109,Basalt,401,67.1,96.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47114,Basalt,401,66.6,92,circle,1.5,0,252.2,237,none,byGeoAge,1
47115,Basalt,401,63.1,113.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47119,Basalt,401,69.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47121,Basalt,401,61.8,103,circle,1.5,0,252.2,237,none,byGeoAge,1
47125,Basalt,401,69.2,87.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47137,Basalt,401,50.2,107.6,circle,1.5,0,252.2,237,none,byGeoAge,1
47138,Basalt,401,64.2,130.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47139,Basalt,401,70.2,96,circle,1.5,0,252.2,237,none,byGeoAge,1
45575,Basalt,101,38.2,-78.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45680,Basalt,501,34.4,73.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45703,Basalt,307,39,22,circle,1.5,0,252.2,237,none,byGeoAge,1
45889,Basalt,501,34.4,74.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45891,Basalt,501,33,75.9,circle,1.5,0,252.2,237,none,byGeoAge,1
45929,Basalt,506,36,60.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46075,Basalt,103,63.6,-171.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46268,Basalt,612,30,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46269,Basalt,612,30.4,99.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46278,Basalt,612,29.6,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46489,Basalt,612,31.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46562,Basalt,612,30.2,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46563,Basalt,612,30.9,99,circle,1.5,0,252.2,237,none,byGeoAge,1
46565,Basalt,612,31.3,99.1,circle,1.5,0,252.2,237,none,byGeoAge,1
46816,Basalt,401,70.5,90,circle,1.5,0,252.2,237,none,byGeoAge,1
46817,Basalt,401,71.8,102.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46818,Basalt,401,70.9,101.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46819,Basalt,401,70.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46820,Basalt,401,74.4,97.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46821,Basalt,401,74.5,105.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46822,Basalt,401,74.9,101,circle,1.5,0,252.2,237,none,byGeoAge,1
46826,Basalt,401,73.8,94.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46827,Basalt,401,70.6,93.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46836,Basalt,402,44.6,77.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46838,Basalt,301,63.8,61.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46843,Basalt,402,62.8,65.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46847,Basalt,401,61.2,73,circle,1.5,0,252.2,237,none,byGeoAge,1
46848,Basalt,402,54.7,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46852,Basalt,301,57.8,62.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46858,Basalt,402,57.4,65.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46860,Basalt,401,60.7,76.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46865,Basalt,301,59.5,62.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46867,Basalt,401,66.9,70,circle,1.5,0,252.2,237,none,byGeoAge,1
46870,Basalt,401,54.7,87.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46874,Basalt,402,63.5,65.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46880,Basalt,402,62.4,66.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46891,Basalt,402,61.8,63.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46893,Basalt,402,55.2,62.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46898,Basalt,402,62.3,66,circle,1.5,0,252.2,237,none,byGeoAge,1
46899,Basalt,301,57.3,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46900,Basalt,401,73,82.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46901,Basalt,402,64.2,66.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46904,Basalt,301,62.4,60.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46905,Basalt,402,57.5,74,circle,1.5,0,252.2,237,none,byGeoAge,1
46918,Basalt,401,55.6,77.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46931,Basalt,402,52.6,64.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46944,Basalt,402,59.9,63.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46951,Basalt,402,58.6,67.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46954,Basalt,402,54.4,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46963,Basalt,402,61.4,63.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46970,Basalt,402,63.8,67.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46976,Basalt,301,56.3,62.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46992,Basalt,402,60.1,65.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46995,Basalt,402,53.8,66.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46998,Basalt,402,52.9,66,circle,1.5,0,252.2,237,none,byGeoAge,1
47018,Basalt,401,55.5,78.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47026,Basalt,401,69.8,88,circle,1.5,0,252.2,237,none,byGeoAge,1
47029,Basalt,401,63,94.7,circle,1.5,0,252.2,237,none,byGeoAge,1
47033,Basalt,401,62.5,94.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47040,Basalt,401,67.5,90,circle,1.5,0,252.2,237,none,byGeoAge,1
47041,Basalt,401,50.8,107.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47042,Basalt,401,65.3,90.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47060,Basalt,401,69.5,90.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47061,Basalt,401,68.4,90.7,circle,1.5,0,252.2,237,none,byGeoAge,1
47064,Basalt,401,58.9,97,circle,1.5,0,252.2,237,none,byGeoAge,1
47068,Basalt,103,67.8,167.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47069,Basalt,401,63.7,133.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47072,Basalt,401,63.7,130,circle,1.5,0,252.2,237,none,byGeoAge,1
47081,Basalt,401,68.4,129.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47087,Basalt,401,66.8,100.5,circle,1.5,0,252.2,237,none,byGeoAge,1
47088,Basalt,103,68.2,166,circle,1.5,0,252.2,237,none,byGeoAge,1
47089,Basalt,401,63.8,95.7,circle,1.5,0,252.2,237,none,byGeoAge,1
47090,Basalt,401,69.1,98.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47102,Basalt,401,68.5,94.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47103,Basalt,103,68.1,168.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47105,Basalt,401,63.9,131.9,circle,1.5,0,252.2,237,none,byGeoAge,1
47109,Basalt,401,67.1,96.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47114,Basalt,401,66.6,92,circle,1.5,0,252.2,237,none,byGeoAge,1
47115,Basalt,401,63.1,113.8,circle,1.5,0,252.2,237,none,byGeoAge,1
47119,Basalt,401,69.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47121,Basalt,401,61.8,103,circle,1.5,0,252.2,237,none,byGeoAge,1
47125,Basalt,401,69.2,87.3,circle,1.5,0,252.2,237,none,byGeoAge,1
47137,Basalt,401,50.2,107.6,circle,1.5,0,252.2,237,none,byGeoAge,1
47138,Basalt,401,64.2,130.2,circle,1.5,0,252.2,237,none,byGeoAge,1
47139,Basalt,401,70.2,96,circle,1.5,0,252.2,237,none,byGeoAge,1
45575,Basalt,101,38.2,-78.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45680,Basalt,501,34.4,73.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45703,Basalt,307,39,22,circle,1.5,0,252.2,237,none,byGeoAge,1
45889,Basalt,501,34.4,74.5,circle,1.5,0,252.2,237,none,byGeoAge,1
45891,Basalt,501,33,75.9,circle,1.5,0,252.2,237,none,byGeoAge,1
45929,Basalt,506,36,60.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46075,Basalt,103,63.6,-171.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46268,Basalt,612,30,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46269,Basalt,612,30.4,99.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46278,Basalt,612,29.6,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46489,Basalt,612,31.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46562,Basalt,612,30.2,99.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46563,Basalt,612,30.9,99,circle,1.5,0,252.2,237,none,byGeoAge,1
46565,Basalt,612,31.3,99.1,circle,1.5,0,252.2,237,none,byGeoAge,1
46816,Basalt,401,70.5,90,circle,1.5,0,252.2,237,none,byGeoAge,1
46817,Basalt,401,71.8,102.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46818,Basalt,401,70.9,101.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46819,Basalt,401,70.6,98.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46820,Basalt,401,74.4,97.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46821,Basalt,401,74.5,105.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46822,Basalt,401,74.9,101,circle,1.5,0,252.2,237,none,byGeoAge,1
46826,Basalt,401,73.8,94.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46827,Basalt,401,70.6,93.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46836,Basalt,402,44.6,77.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46838,Basalt,301,63.8,61.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46843,Basalt,402,62.8,65.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46847,Basalt,401,61.2,73,circle,1.5,0,252.2,237,none,byGeoAge,1
46848,Basalt,402,54.7,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46852,Basalt,301,57.8,62.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46858,Basalt,402,57.4,65.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46860,Basalt,401,60.7,76.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46865,Basalt,301,59.5,62.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46867,Basalt,401,66.9,70,circle,1.5,0,252.2,237,none,byGeoAge,1
46870,Basalt,401,54.7,87.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46874,Basalt,402,63.5,65.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46880,Basalt,402,62.4,66.9,circle,1.5,0,252.2,237,none,byGeoAge,1
46891,Basalt,402,61.8,63.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46893,Basalt,402,55.2,62.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46898,Basalt,402,62.3,66,circle,1.5,0,252.2,237,none,byGeoAge,1
46899,Basalt,301,57.3,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46900,Basalt,401,73,82.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46901,Basalt,402,64.2,66.6,circle,1.5,0,252.2,237,none,byGeoAge,1
46904,Basalt,301,62.4,60.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46905,Basalt,402,57.5,74,circle,1.5,0,252.2,237,none,byGeoAge,1
46918,Basalt,401,55.6,77.7,circle,1.5,0,252.2,237,none,byGeoAge,1
46931,Basalt,402,52.6,64.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46944,Basalt,402,59.9,63.2,circle,1.5,0,252.2,237,none,byGeoAge,1
46951,Basalt,402,58.6,67.8,circle,1.5,0,252.2,237,none,byGeoAge,1
46954,Basalt,402,54.4,62,circle,1.5,0,252.2,237,none,byGeoAge,1
46963,Basalt,402,61.4,63.3,circle,1.5,0,252.2,237,none,byGeoAge,1
46970,Basalt,402,63.8,67.5,circle,1.5,0,252.2,237,none,byGeoAge,1
46976,Basalt,301,56.3,62.4,circle,1.5,0,252.2,237,none,byGeoAge,1
46992,Basalt,402,60.1,65.5,circle,1.5,0,252.2,237,none,byGeoAge,1
