URN,Label,PlateID,latitude,longitude,Symbol,Size,Azimuth,start_time,end_time,Border Color,Fill Color
38443,Basalt,628,47.7,111.2,circle,1.5,0,163.5,0,none,byGeoAge
38478,Basalt,804,-73.5,-94.3,circle,1.5,0,163.5,0,none,byGeoAge
38695,Basalt,401,50.7,116.1,circle,1.5,0,163.5,0,none,byGeoAge
38697,Basalt,401,51.1,109,circle,1.5,0,163.5,0,none,byGeoAge
38708,Basalt,401,50.2,112.8,circle,1.5,0,163.5,0,none,byGeoAge
38720,Basalt,628,51.6,119.2,circle,1.5,0,163.5,0,none,byGeoAge
38721,Basalt,401,51.3,106.5,circle,1.5,0,163.5,0,none,byGeoAge
38732,Basalt,628,50.3,118.2,circle,1.5,0,163.5,0,none,byGeoAge
38749,Basalt,405,67.8,142.1,circle,1.5,0,163.5,0,none,byGeoAge
38750,Basalt,609,51,142.6,circle,1.5,0,163.5,0,none,byGeoAge
38753,Basalt,405,67.6,139.4,circle,1.5,0,163.5,0,none,byGeoAge
38754,Basalt,609,49.9,143.2,circle,1.5,0,163.5,0,none,byGeoAge
38761,Basalt,405,67.5,140.9,circle,1.5,0,163.5,0,none,byGeoAge
38764,Basalt,405,67.8,141.3,circle,1.5,0,163.5,0,none,byGeoAge
38766,Basalt,405,59.5,152.7,circle,1.5,0,163.5,0,none,byGeoAge
38780,Basalt,507,33.9,69.5,circle,1.5,0,163.5,0,none,byGeoAge
38831,Basalt,104,17.8,-96.9,circle,1.5,0,163.5,0,none,byGeoAge
38869,Basalt,701,-5.5,12,circle,1.5,0,163.5,0,none,byGeoAge
36161,Basalt,201,-23.1,-45.1,circle,1.5,0,163.5,0,none,byGeoAge
36162,Basalt,201,-23.5,-45,circle,1.5,0,163.5,0,none,byGeoAge
36163,Basalt,202,-29,-51.1,circle,1.5,0,163.5,0,none,byGeoAge
36225,Basalt,130,40,-123.2,circle,1.5,0,163.5,0,none,byGeoAge
36278,Basalt,307,44.6,18.1,circle,1.5,0,163.5,0,none,byGeoAge
36330,Basalt,308,47.9,24.5,circle,1.5,0,163.5,0,none,byGeoAge
36375,Basalt,291,-54.5,-68.7,circle,1.5,0,163.5,0,none,byGeoAge
36376,Basalt,291,-54.9,-66,circle,1.5,0,163.5,0,none,byGeoAge
36390,Basalt,308,44.6,18.5,circle,1.5,0,163.5,0,none,byGeoAge
36443,Basalt,307,43.5,10.3,circle,1.5,0,163.5,0,none,byGeoAge
36444,Basalt,307,42.8,10.3,circle,1.5,0,163.5,0,none,byGeoAge
36445,Basalt,307,44.5,9.4,circle,1.5,0,163.5,0,none,byGeoAge
36446,Basalt,307,40,16,circle,1.5,0,163.5,0,none,byGeoAge
36505,Basalt,701,-24.5,32.1,circle,1.5,0,163.5,0,none,byGeoAge
36506,Basalt,701,-26.6,32.2,circle,1.5,0,163.5,0,none,byGeoAge
36507,Basalt,701,-25.3,32.2,circle,1.5,0,163.5,0,none,byGeoAge
36516,Basalt,129,42.4,-124.4,circle,1.5,0,163.5,0,none,byGeoAge
36550,Basalt,701,-30.3,27.7,circle,1.5,0,163.5,0,none,byGeoAge
36616,Basalt,620,-3.7,114.8,circle,1.5,0,163.5,0,none,byGeoAge
36621,Basalt,604,42.5,117.3,circle,1.5,0,163.5,0,none,byGeoAge
36622,Basalt,604,42.8,117.8,circle,1.5,0,163.5,0,none,byGeoAge
36623,Basalt,604,42.3,117.4,circle,1.5,0,163.5,0,none,byGeoAge
36624,Basalt,604,42,117,circle,1.5,0,163.5,0,none,byGeoAge
36625,Basalt,604,42,117.7,circle,1.5,0,163.5,0,none,byGeoAge
36689,Basalt,104,25.5,-103.8,circle,1.5,0,163.5,0,none,byGeoAge
36696,Basalt,307,40.2,21.7,circle,1.5,0,163.5,0,none,byGeoAge
36697,Basalt,307,40.7,22.2,circle,1.5,0,163.5,0,none,byGeoAge
36698,Basalt,308,40.5,23.4,circle,1.5,0,163.5,0,none,byGeoAge
36703,Basalt,307,47,13.7,circle,1.5,0,163.5,0,none,byGeoAge
36807,Basalt,202,-31.8,-64.5,circle,1.5,0,163.5,0,none,byGeoAge
36818,Basalt,701,-20.2,15.7,circle,1.5,0,163.5,0,none,byGeoAge
36820,Basalt,105,34,-119.8,circle,1.5,0,163.5,0,none,byGeoAge
36821,Basalt,239,16.4,-61,circle,1.5,0,163.5,0,none,byGeoAge
36822,Basalt,237,18,-67.2,circle,1.5,0,163.5,0,none,byGeoAge
36825,Basalt,101,44.6,-73.3,circle,1.5,0,163.5,0,none,byGeoAge
37107,Basalt,105,27.5,-114.5,circle,1.5,0,163.5,0,none,byGeoAge
37201,Basalt,307,40.7,20.8,circle,1.5,0,163.5,0,none,byGeoAge
37202,Basalt,307,42.2,20.5,circle,1.5,0,163.5,0,none,byGeoAge
37245,Basalt,103,68.3,-151.8,circle,1.5,0,163.5,0,none,byGeoAge
37259,Basalt,875,-12.3,123.2,circle,1.5,0,163.5,0,none,byGeoAge
37279,Basalt,129,42.7,-123.2,circle,1.5,0,163.5,0,none,byGeoAge
37280,Basalt,129,42.8,-123.4,circle,1.5,0,163.5,0,none,byGeoAge
37281,Basalt,308,43.9,20,circle,1.5,0,163.5,0,none,byGeoAge
37282,Basalt,307,43.3,20,circle,1.5,0,163.5,0,none,byGeoAge
37283,Basalt,307,43.5,19.3,circle,1.5,0,163.5,0,none,byGeoAge
37284,Basalt,308,43.1,20.8,circle,1.5,0,163.5,0,none,byGeoAge
37309,Basalt,202,-32.4,-59.8,circle,1.5,0,163.5,0,none,byGeoAge
37310,Basalt,202,-32.8,-62.9,circle,1.5,0,163.5,0,none,byGeoAge
37392,Basalt,701,-20.4,16.3,circle,1.5,0,163.5,0,none,byGeoAge
37393,Basalt,701,-22.3,14.4,circle,1.5,0,163.5,0,none,byGeoAge
37394,Basalt,701,-21.8,14.1,circle,1.5,0,163.5,0,none,byGeoAge
37395,Basalt,701,-21.5,16.8,circle,1.5,0,163.5,0,none,byGeoAge
37396,Basalt,701,-21.1,15,circle,1.5,0,163.5,0,none,byGeoAge
37397,Basalt,701,-21.5,14.1,circle,1.5,0,163.5,0,none,byGeoAge
37487,Basalt,701,-26,32.3,circle,1.5,0,163.5,0,none,byGeoAge
37565,Basalt,405,69,148.8,circle,1.5,0,163.5,0,none,byGeoAge
37567,Basalt,405,67.5,149.5,circle,1.5,0,163.5,0,none,byGeoAge
37568,Basalt,403,65.4,160.7,circle,1.5,0,163.5,0,none,byGeoAge
37571,Basalt,403,65.4,161.8,circle,1.5,0,163.5,0,none,byGeoAge
37605,Basalt,403,66.3,163,circle,1.5,0,163.5,0,none,byGeoAge
37610,Basalt,403,67.7,165,circle,1.5,0,163.5,0,none,byGeoAge
37611,Basalt,406,63.3,172.4,circle,1.5,0,163.5,0,none,byGeoAge
37616,Basalt,403,67.3,164.7,circle,1.5,0,163.5,0,none,byGeoAge
37617,Basalt,403,65.8,167.5,circle,1.5,0,163.5,0,none,byGeoAge
37623,Basalt,403,66.5,163,circle,1.5,0,163.5,0,none,byGeoAge
37624,Basalt,403,68.3,163.1,circle,1.5,0,163.5,0,none,byGeoAge
37659,Basalt,204,10.4,-85.7,circle,1.5,0,163.5,0,none,byGeoAge
37674,Basalt,508,34.1,35.8,circle,1.5,0,163.5,0,none,byGeoAge
37728,Basalt,130,39.4,-122.6,circle,1.5,0,163.5,0,none,byGeoAge
37729,Basalt,130,39,-122.6,circle,1.5,0,163.5,0,none,byGeoAge
37738,Basalt,613,29.1,89,circle,1.5,0,163.5,0,none,byGeoAge
37751,Basalt,628,51.6,121.5,circle,1.5,0,163.5,0,none,byGeoAge
37752,Basalt,611,30,114.6,circle,1.5,0,163.5,0,none,byGeoAge
37753,Basalt,611,30.3,115,circle,1.5,0,163.5,0,none,byGeoAge
37754,Basalt,611,30.2,114.3,circle,1.5,0,163.5,0,none,byGeoAge
37838,Basalt,801,-37.6,141.5,circle,1.5,0,163.5,0,none,byGeoAge
37918,Basalt,604,40.6,120.6,circle,1.5,0,163.5,0,none,byGeoAge
37919,Basalt,604,41.8,122.1,circle,1.5,0,163.5,0,none,byGeoAge
37920,Basalt,604,40.2,119.8,circle,1.5,0,163.5,0,none,byGeoAge
37921,Basalt,604,42.3,122.3,circle,1.5,0,163.5,0,none,byGeoAge
37922,Basalt,604,41,119.2,circle,1.5,0,163.5,0,none,byGeoAge
37923,Basalt,604,40.8,119.9,circle,1.5,0,163.5,0,none,byGeoAge
37924,Basalt,604,42.2,121.7,circle,1.5,0,163.5,0,none,byGeoAge
37925,Basalt,604,41.9,121.6,circle,1.5,0,163.5,0,none,byGeoAge
37963,Basalt,604,42.6,116.9,circle,1.5,0,163.5,0,none,byGeoAge
37964,Basalt,604,42.8,117.4,circle,1.5,0,163.5,0,none,byGeoAge
37965,Basalt,604,42.6,117.9,circle,1.5,0,163.5,0,none,byGeoAge
37969,Basalt,604,41.9,119.1,circle,1.5,0,163.5,0,none,byGeoAge
37970,Basalt,604,41.5,118.8,circle,1.5,0,163.5,0,none,byGeoAge
37971,Basalt,604,41.9,120.1,circle,1.5,0,163.5,0,none,byGeoAge
37972,Basalt,604,42,120.7,circle,1.5,0,163.5,0,none,byGeoAge
37973,Basalt,604,41.7,119.4,circle,1.5,0,163.5,0,none,byGeoAge
37997,Basalt,611,28.6,119.3,circle,1.5,0,163.5,0,none,byGeoAge
37998,Basalt,611,29.3,120.3,circle,1.5,0,163.5,0,none,byGeoAge
37999,Basalt,611,28.4,119.9,circle,1.5,0,163.5,0,none,byGeoAge
38082,Basalt,604,40.8,115,circle,1.5,0,163.5,0,none,byGeoAge
38083,Basalt,604,42.1,114.5,circle,1.5,0,163.5,0,none,byGeoAge
38084,Basalt,604,41.2,116.4,circle,1.5,0,163.5,0,none,byGeoAge
38144,Basalt,604,41.7,108.2,circle,1.5,0,163.5,0,none,byGeoAge
38145,Basalt,604,41.8,112.1,circle,1.5,0,163.5,0,none,byGeoAge
38146,Basalt,604,41.4,109.8,circle,1.5,0,163.5,0,none,byGeoAge
38147,Basalt,604,41.7,111.2,circle,1.5,0,163.5,0,none,byGeoAge
38151,Basalt,604,42.1,116.8,circle,1.5,0,163.5,0,none,byGeoAge
38152,Basalt,604,42.2,116,circle,1.5,0,163.5,0,none,byGeoAge
38153,Basalt,628,44.8,118.8,circle,1.5,0,163.5,0,none,byGeoAge
38154,Basalt,628,45.1,119.2,circle,1.5,0,163.5,0,none,byGeoAge
38155,Basalt,628,45.7,117.8,circle,1.5,0,163.5,0,none,byGeoAge
38156,Basalt,628,45.7,118.8,circle,1.5,0,163.5,0,none,byGeoAge
38157,Basalt,628,44.3,117,circle,1.5,0,163.5,0,none,byGeoAge
38158,Basalt,628,44.2,116.4,circle,1.5,0,163.5,0,none,byGeoAge
38159,Basalt,628,44.4,118.3,circle,1.5,0,163.5,0,none,byGeoAge
38160,Basalt,628,46.2,119.8,circle,1.5,0,163.5,0,none,byGeoAge
38161,Basalt,628,46.6,119.5,circle,1.5,0,163.5,0,none,byGeoAge
38162,Basalt,628,44.5,117.7,circle,1.5,0,163.5,0,none,byGeoAge
38163,Basalt,628,46,119.2,circle,1.5,0,163.5,0,none,byGeoAge
38164,Basalt,628,45.7,119.7,circle,1.5,0,163.5,0,none,byGeoAge
38165,Basalt,628,46.2,118.8,circle,1.5,0,163.5,0,none,byGeoAge
38199,Basalt,628,52.5,121.6,circle,1.5,0,163.5,0,none,byGeoAge
38200,Basalt,628,46.6,125,circle,1.5,0,163.5,0,none,byGeoAge
38201,Basalt,628,52,126.4,circle,1.5,0,163.5,0,none,byGeoAge
38202,Basalt,628,51.2,122.9,circle,1.5,0,163.5,0,none,byGeoAge
38203,Basalt,628,52.1,121.8,circle,1.5,0,163.5,0,none,byGeoAge
38204,Basalt,628,51.4,126.7,circle,1.5,0,163.5,0,none,byGeoAge
38205,Basalt,628,52.2,126.1,circle,1.5,0,163.5,0,none,byGeoAge
38206,Basalt,628,51.6,123.3,circle,1.5,0,163.5,0,none,byGeoAge
38207,Basalt,628,51,122.3,circle,1.5,0,163.5,0,none,byGeoAge
38208,Basalt,628,50.9,126.9,circle,1.5,0,163.5,0,none,byGeoAge
38209,Basalt,628,52.3,122.3,circle,1.5,0,163.5,0,none,byGeoAge
38210,Basalt,628,52.3,125.3,circle,1.5,0,163.5,0,none,byGeoAge
38211,Basalt,628,51,126.2,circle,1.5,0,163.5,0,none,byGeoAge
38212,Basalt,628,51.5,122.5,circle,1.5,0,163.5,0,none,byGeoAge
38213,Basalt,628,51.8,122,circle,1.5,0,163.5,0,none,byGeoAge
38214,Basalt,628,51.7,126,circle,1.5,0,163.5,0,none,byGeoAge
38215,Basalt,628,51.5,124.2,circle,1.5,0,163.5,0,none,byGeoAge
38216,Basalt,628,52.5,125.9,circle,1.5,0,163.5,0,none,byGeoAge
38217,Basalt,628,48.8,129.8,circle,1.5,0,163.5,0,none,byGeoAge
38218,Basalt,628,49.4,127.2,circle,1.5,0,163.5,0,none,byGeoAge
38219,Basalt,628,49.3,128.3,circle,1.5,0,163.5,0,none,byGeoAge
38250,Basalt,628,50.7,125.7,circle,1.5,0,163.5,0,none,byGeoAge
38251,Basalt,628,49.4,122.8,circle,1.5,0,163.5,0,none,byGeoAge
38252,Basalt,628,50.5,123.9,circle,1.5,0,163.5,0,none,byGeoAge
38253,Basalt,628,50.2,120.3,circle,1.5,0,163.5,0,none,byGeoAge
38254,Basalt,628,49.5,119.4,circle,1.5,0,163.5,0,none,byGeoAge
38255,Basalt,628,49.5,120.4,circle,1.5,0,163.5,0,none,byGeoAge
38256,Basalt,628,50,122.2,circle,1.5,0,163.5,0,none,byGeoAge
38257,Basalt,628,51.1,120.9,circle,1.5,0,163.5,0,none,byGeoAge
38258,Basalt,628,49.1,122.3,circle,1.5,0,163.5,0,none,byGeoAge
38259,Basalt,628,50.4,122,circle,1.5,0,163.5,0,none,byGeoAge
38260,Basalt,628,49.4,122.1,circle,1.5,0,163.5,0,none,byGeoAge
38261,Basalt,628,50.1,119.4,circle,1.5,0,163.5,0,none,byGeoAge
38262,Basalt,628,49.9,124.3,circle,1.5,0,163.5,0,none,byGeoAge
38263,Basalt,628,50,123.8,circle,1.5,0,163.5,0,none,byGeoAge
38264,Basalt,628,48.6,123.7,circle,1.5,0,163.5,0,none,byGeoAge
38265,Basalt,628,49.2,121.8,circle,1.5,0,163.5,0,none,byGeoAge
38266,Basalt,628,48.2,120.9,circle,1.5,0,163.5,0,none,byGeoAge
38267,Basalt,628,49.4,124.3,circle,1.5,0,163.5,0,none,byGeoAge
38268,Basalt,628,51.3,120.5,circle,1.5,0,163.5,0,none,byGeoAge
38269,Basalt,628,50.7,121.2,circle,1.5,0,163.5,0,none,byGeoAge
38270,Basalt,628,50.1,123,circle,1.5,0,163.5,0,none,byGeoAge
38271,Basalt,628,51.5,120,circle,1.5,0,163.5,0,none,byGeoAge
38272,Basalt,628,48.2,123.2,circle,1.5,0,163.5,0,none,byGeoAge
38273,Basalt,628,49.7,124.8,circle,1.5,0,163.5,0,none,byGeoAge
38274,Basalt,628,50.1,124.9,circle,1.5,0,163.5,0,none,byGeoAge
38275,Basalt,628,50,122.3,circle,1.5,0,163.5,0,none,byGeoAge
38276,Basalt,628,50.5,125.1,circle,1.5,0,163.5,0,none,byGeoAge
38277,Basalt,628,49.8,119.9,circle,1.5,0,163.5,0,none,byGeoAge
38278,Basalt,628,49,124.6,circle,1.5,0,163.5,0,none,byGeoAge
38279,Basalt,628,50.7,119.8,circle,1.5,0,163.5,0,none,byGeoAge
38280,Basalt,628,48.7,124.2,circle,1.5,0,163.5,0,none,byGeoAge
38281,Basalt,628,50,122.9,circle,1.5,0,163.5,0,none,byGeoAge
38282,Basalt,628,50,121.2,circle,1.5,0,163.5,0,none,byGeoAge
38283,Basalt,628,50.6,123.7,circle,1.5,0,163.5,0,none,byGeoAge
38284,Basalt,628,50.7,120.5,circle,1.5,0,163.5,0,none,byGeoAge
38285,Basalt,628,50,120.5,circle,1.5,0,163.5,0,none,byGeoAge
38286,Basalt,628,50.9,124.8,circle,1.5,0,163.5,0,none,byGeoAge
38287,Basalt,628,50.4,121,circle,1.5,0,163.5,0,none,byGeoAge
38288,Basalt,628,51,122,circle,1.5,0,163.5,0,none,byGeoAge
38289,Basalt,628,49,120.7,circle,1.5,0,163.5,0,none,byGeoAge
38290,Basalt,628,48.6,122,circle,1.5,0,163.5,0,none,byGeoAge
38294,Basalt,628,47,121.3,circle,1.5,0,163.5,0,none,byGeoAge
38295,Basalt,628,47.6,119.4,circle,1.5,0,163.5,0,none,byGeoAge
38296,Basalt,628,47.5,122.6,circle,1.5,0,163.5,0,none,byGeoAge
38297,Basalt,628,47.6,122.1,circle,1.5,0,163.5,0,none,byGeoAge
38298,Basalt,628,47.9,119.8,circle,1.5,0,163.5,0,none,byGeoAge
38299,Basalt,628,47.4,121.6,circle,1.5,0,163.5,0,none,byGeoAge
38300,Basalt,628,47.3,120.8,circle,1.5,0,163.5,0,none,byGeoAge
38301,Basalt,628,47.9,122.3,circle,1.5,0,163.5,0,none,byGeoAge
38302,Basalt,628,47.8,123.4,circle,1.5,0,163.5,0,none,byGeoAge
38303,Basalt,628,46.6,122.4,circle,1.5,0,163.5,0,none,byGeoAge
38304,Basalt,628,47.1,122,circle,1.5,0,163.5,0,none,byGeoAge
38305,Basalt,628,47.7,120.7,circle,1.5,0,163.5,0,none,byGeoAge
38306,Basalt,628,47.6,120,circle,1.5,0,163.5,0,none,byGeoAge
38307,Basalt,628,47,123,circle,1.5,0,163.5,0,none,byGeoAge
38308,Basalt,628,46.4,122.9,circle,1.5,0,163.5,0,none,byGeoAge
38309,Basalt,628,48,121.5,circle,1.5,0,163.5,0,none,byGeoAge
38310,Basalt,628,52.7,123.8,circle,1.5,0,163.5,0,none,byGeoAge
38311,Basalt,628,53.2,123.4,circle,1.5,0,163.5,0,none,byGeoAge
38312,Basalt,628,52.8,123.1,circle,1.5,0,163.5,0,none,byGeoAge
38313,Basalt,628,52.6,124.8,circle,1.5,0,163.5,0,none,byGeoAge
38314,Basalt,628,52.5,122.7,circle,1.5,0,163.5,0,none,byGeoAge
38315,Basalt,628,52.5,124.2,circle,1.5,0,163.5,0,none,byGeoAge
38316,Basalt,628,52.9,125.1,circle,1.5,0,163.5,0,none,byGeoAge
38317,Basalt,628,52.3,123.5,circle,1.5,0,163.5,0,none,byGeoAge
38318,Basalt,628,52,124,circle,1.5,0,163.5,0,none,byGeoAge
38319,Basalt,628,51.9,123,circle,1.5,0,163.5,0,none,byGeoAge
38364,Basalt,611,25.9,116,circle,1.5,0,163.5,0,none,byGeoAge
38365,Basalt,611,26.4,116.3,circle,1.5,0,163.5,0,none,byGeoAge
38398,Basalt,803,-75.3,-72.7,circle,1.5,0,163.5,0,none,byGeoAge
38436,Basalt,628,46.7,115,circle,1.5,0,163.5,0,none,byGeoAge
38437,Basalt,401,44.8,100.6,circle,1.5,0,163.5,0,none,byGeoAge
38440,Basalt,628,49.2,116,circle,1.5,0,163.5,0,none,byGeoAge
38443,Basalt,628,47.7,111.2,circle,1.5,0,163.5,0,none,byGeoAge
38478,Basalt,804,-73.5,-94.3,circle,1.5,0,163.5,0,none,byGeoAge
38695,Basalt,401,50.7,116.1,circle,1.5,0,163.5,0,none,byGeoAge
38697,Basalt,401,51.1,109,circle,1.5,0,163.5,0,none,byGeoAge
38708,Basalt,401,50.2,112.8,circle,1.5,0,163.5,0,none,byGeoAge
38720,Basalt,628,51.6,119.2,circle,1.5,0,163.5,0,none,byGeoAge
38721,Basalt,401,51.3,106.5,circle,1.5,0,163.5,0,none,byGeoAge
38732,Basalt,628,50.3,118.2,circle,1.5,0,163.5,0,none,byGeoAge
38749,Basalt,405,67.8,142.1,circle,1.5,0,163.5,0,none,byGeoAge
38750,Basalt,609,51,142.6,circle,1.5,0,163.5,0,none,byGeoAge
38753,Basalt,405,67.6,139.4,circle,1.5,0,163.5,0,none,byGeoAge
38754,Basalt,609,49.9,143.2,circle,1.5,0,163.5,0,none,byGeoAge
38761,Basalt,405,67.5,140.9,circle,1.5,0,163.5,0,none,byGeoAge
38764,Basalt,405,67.8,141.3,circle,1.5,0,163.5,0,none,byGeoAge
38766,Basalt,405,59.5,152.7,circle,1.5,0,163.5,0,none,byGeoAge
38780,Basalt,507,33.9,69.5,circle,1.5,0,163.5,0,none,byGeoAge
38831,Basalt,104,17.8,-96.9,circle,1.5,0,163.5,0,none,byGeoAge
38869,Basalt,701,-5.5,12,circle,1.5,0,163.5,0,none,byGeoAge
36161,Basalt,201,-23.1,-45.1,circle,1.5,0,163.5,0,none,byGeoAge
36162,Basalt,201,-23.5,-45,circle,1.5,0,163.5,0,none,byGeoAge
36163,Basalt,202,-29,-51.1,circle,1.5,0,163.5,0,none,byGeoAge
36225,Basalt,130,40,-123.2,circle,1.5,0,163.5,0,none,byGeoAge
36278,Basalt,307,44.6,18.1,circle,1.5,0,163.5,0,none,byGeoAge
36330,Basalt,308,47.9,24.5,circle,1.5,0,163.5,0,none,byGeoAge
36375,Basalt,291,-54.5,-68.7,circle,1.5,0,163.5,0,none,byGeoAge
36376,Basalt,291,-54.9,-66,circle,1.5,0,163.5,0,none,byGeoAge
36390,Basalt,308,44.6,18.5,circle,1.5,0,163.5,0,none,byGeoAge
36443,Basalt,307,43.5,10.3,circle,1.5,0,163.5,0,none,byGeoAge
36444,Basalt,307,42.8,10.3,circle,1.5,0,163.5,0,none,byGeoAge
36445,Basalt,307,44.5,9.4,circle,1.5,0,163.5,0,none,byGeoAge
36446,Basalt,307,40,16,circle,1.5,0,163.5,0,none,byGeoAge
36505,Basalt,701,-24.5,32.1,circle,1.5,0,163.5,0,none,byGeoAge
36506,Basalt,701,-26.6,32.2,circle,1.5,0,163.5,0,none,byGeoAge
36507,Basalt,701,-25.3,32.2,circle,1.5,0,163.5,0,none,byGeoAge
36516,Basalt,129,42.4,-124.4,circle,1.5,0,163.5,0,none,byGeoAge
36550,Basalt,701,-30.3,27.7,circle,1.5,0,163.5,0,none,byGeoAge
36616,Basalt,620,-3.7,114.8,circle,1.5,0,163.5,0,none,byGeoAge
36621,Basalt,604,42.5,117.3,circle,1.5,0,163.5,0,none,byGeoAge
36622,Basalt,604,42.8,117.8,circle,1.5,0,163.5,0,none,byGeoAge
36623,Basalt,604,42.3,117.4,circle,1.5,0,163.5,0,none,byGeoAge
36624,Basalt,604,42,117,circle,1.5,0,163.5,0,none,byGeoAge
36625,Basalt,604,42,117.7,circle,1.5,0,163.5,0,none,byGeoAge
36689,Basalt,104,25.5,-103.8,circle,1.5,0,163.5,0,none,byGeoAge
36696,Basalt,307,40.2,21.7,circle,1.5,0,163.5,0,none,byGeoAge
36697,Basalt,307,40.7,22.2,circle,1.5,0,163.5,0,none,byGeoAge
36698,Basalt,308,40.5,23.4,circle,1.5,0,163.5,0,none,byGeoAge
36703,Basalt,307,47,13.7,circle,1.5,0,163.5,0,none,byGeoAge
36807,Basalt,202,-31.8,-64.5,circle,1.5,0,163.5,0,none,byGeoAge
36818,Basalt,701,-20.2,15.7,circle,1.5,0,163.5,0,none,byGeoAge
36820,Basalt,105,34,-119.8,circle,1.5,0,163.5,0,none,byGeoAge
36821,Basalt,239,16.4,-61,circle,1.5,0,163.5,0,none,byGeoAge
36822,Basalt,237,18,-67.2,circle,1.5,0,163.5,0,none,byGeoAge
36825,Basalt,101,44.6,-73.3,circle,1.5,0,163.5,0,none,byGeoAge
37107,Basalt,105,27.5,-114.5,circle,1.5,0,163.5,0,none,byGeoAge
37201,Basalt,307,40.7,20.8,circle,1.5,0,163.5,0,none,byGeoAge
37202,Basalt,307,42.2,20.5,circle,1.5,0,163.5,0,none,byGeoAge
37245,Basalt,103,68.3,-151.8,circle,1.5,0,163.5,0,none,byGeoAge
37259,Basalt,875,-12.3,123.2,circle,1.5,0,163.5,0,none,byGeoAge
37279,Basalt,129,42.7,-123.2,circle,1.5,0,163.5,0,none,byGeoAge
37280,Basalt,129,42.8,-123.4,circle,1.5,0,163.5,0,none,byGeoAge
37281,Basalt,308,43.9,20,circle,1.5,0,163.5,0,none,byGeoAge
37282,Basalt,307,43.3,20,circle,1.5,0,163.5,0,none,byGeoAge
37283,Basalt,307,43.5,19.3,circle,1.5,0,163.5,0,none,byGeoAge
37284,Basalt,308,43.1,20.8,circle,1.5,0,163.5,0,none,byGeoAge
37309,Basalt,202,-32.4,-59.8,circle,1.5,0,163.5,0,none,byGeoAge
37310,Basalt,202,-32.8,-62.9,circle,1.5,0,163.5,0,none,byGeoAge
37392,Basalt,701,-20.4,16.3,circle,1.5,0,163.5,0,none,byGeoAge
37393,Basalt,701,-22.3,14.4,circle,1.5,0,163.5,0,none,byGeoAge
37394,Basalt,701,-21.8,14.1,circle,1.5,0,163.5,0,none,byGeoAge
37395,Basalt,701,-21.5,16.8,circle,1.5,0,163.5,0,none,byGeoAge
37396,Basalt,701,-21.1,15,circle,1.5,0,163.5,0,none,byGeoAge
37397,Basalt,701,-21.5,14.1,circle,1.5,0,163.5,0,none,byGeoAge
37487,Basalt,701,-26,32.3,circle,1.5,0,163.5,0,none,byGeoAge
37565,Basalt,405,69,148.8,circle,1.5,0,163.5,0,none,byGeoAge
37567,Basalt,405,67.5,149.5,circle,1.5,0,163.5,0,none,byGeoAge
37568,Basalt,403,65.4,160.7,circle,1.5,0,163.5,0,none,byGeoAge
37571,Basalt,403,65.4,161.8,circle,1.5,0,163.5,0,none,byGeoAge
37605,Basalt,403,66.3,163,circle,1.5,0,163.5,0,none,byGeoAge
37610,Basalt,403,67.7,165,circle,1.5,0,163.5,0,none,byGeoAge
37611,Basalt,406,63.3,172.4,circle,1.5,0,163.5,0,none,byGeoAge
37616,Basalt,403,67.3,164.7,circle,1.5,0,163.5,0,none,byGeoAge
37617,Basalt,403,65.8,167.5,circle,1.5,0,163.5,0,none,byGeoAge
37623,Basalt,403,66.5,163,circle,1.5,0,163.5,0,none,byGeoAge
37624,Basalt,403,68.3,163.1,circle,1.5,0,163.5,0,none,byGeoAge
37659,Basalt,204,10.4,-85.7,circle,1.5,0,163.5,0,none,byGeoAge
37674,Basalt,508,34.1,35.8,circle,1.5,0,163.5,0,none,byGeoAge
37728,Basalt,130,39.4,-122.6,circle,1.5,0,163.5,0,none,byGeoAge
37729,Basalt,130,39,-122.6,circle,1.5,0,163.5,0,none,byGeoAge
37738,Basalt,613,29.1,89,circle,1.5,0,163.5,0,none,byGeoAge
37751,Basalt,628,51.6,121.5,circle,1.5,0,163.5,0,none,byGeoAge
37752,Basalt,611,30,114.6,circle,1.5,0,163.5,0,none,byGeoAge
37753,Basalt,611,30.3,115,circle,1.5,0,163.5,0,none,byGeoAge
37754,Basalt,611,30.2,114.3,circle,1.5,0,163.5,0,none,byGeoAge
37838,Basalt,801,-37.6,141.5,circle,1.5,0,163.5,0,none,byGeoAge
37918,Basalt,604,40.6,120.6,circle,1.5,0,163.5,0,none,byGeoAge
37919,Basalt,604,41.8,122.1,circle,1.5,0,163.5,0,none,byGeoAge
37920,Basalt,604,40.2,119.8,circle,1.5,0,163.5,0,none,byGeoAge
37921,Basalt,604,42.3,122.3,circle,1.5,0,163.5,0,none,byGeoAge
37922,Basalt,604,41,119.2,circle,1.5,0,163.5,0,none,byGeoAge
37923,Basalt,604,40.8,119.9,circle,1.5,0,163.5,0,none,byGeoAge
37924,Basalt,604,42.2,121.7,circle,1.5,0,163.5,0,none,byGeoAge
37925,Basalt,604,41.9,121.6,circle,1.5,0,163.5,0,none,byGeoAge
37963,Basalt,604,42.6,116.9,circle,1.5,0,163.5,0,none,byGeoAge
37964,Basalt,604,42.8,117.4,circle,1.5,0,163.5,0,none,byGeoAge
37965,Basalt,604,42.6,117.9,circle,1.5,0,163.5,0,none,byGeoAge
